openalex_id,doi,title,publication_year,publication_date,type,language,is_oa,oa_status,venue_name,venue_type,venue_issn_l,publisher,cited_by_count,referenced_works_count,n_authors,author_names,author_orcids,corresponding_authors,institution_rors,institution_names,countries,topic_displays,topic_fields,domains,software_comentions
https://openalex.org/W4313427496,https://doi.org/10.3390/ijms24010694,Revisiting the Phylogenetic Relationship and Evolution of Gargarini with Mitochondrial Genome (Hemiptera: Membracidae: Centrotinae),2022,2022-12-30,article,en,true,gold,International Journal of Molecular Sciences,journal,1422-0067,Multidisciplinary Digital Publishing Institute,10,56,5,Feng-E Li; Lin Yang; Jian‐Kun Long; Zhi‐Min Chang; Xiang‐Sheng Chen,https://orcid.org/0000-0002-7841-5156; https://orcid.org/0000-0002-4576-9919; https://orcid.org/0000-0002-7247-9706; https://orcid.org/0000-0001-9801-0343,Xiang‐Sheng Chen,https://ror.org/02wmsc916,Guizhou University,CN,Phytoplasmas and Hemiptera pathogens; Genomics and Phylogenetic Studies; Insect symbiosis and bacterial influences,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W4318477697,https://doi.org/10.3390/genes14020342,Characterizing the Complete Mitochondrial Genomes of Three Bugs (Hemiptera: Heteroptera) Harming Bamboo,2023,2023-01-28,article,en,true,gold,Genes,journal,2073-4425,Multidisciplinary Digital Publishing Institute,10,65,8,Wenli Zhu; Lin Yang; Jian‐Kun Long; Zhi‐Min Chang; Nian Gong; Yinlin Mu; Sha‐Sha Lv; Xiang‐Sheng Chen,https://orcid.org/0000-0002-7841-5156; https://orcid.org/0000-0002-4576-9919; https://orcid.org/0000-0002-7247-9706; https://orcid.org/0000-0002-8878-5337; https://orcid.org/0000-0002-2535-4302; https://orcid.org/0000-0001-5353-5082; https://orcid.org/0000-0001-9801-0343,Xiang‐Sheng Chen,https://ror.org/02wmsc916,Guizhou University,CN,Phytoplasmas and Hemiptera pathogens; Plant and Fungal Interactions Research; Genomics and Phylogenetic Studies,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W2883045635,https://doi.org/10.1371/journal.pone.0200372,Phylogenetic approaches resolve taxonomical confusion in Pedicularis (Orobanchaceae): Reinstatement of Pedicularis delavayi and discovering a new species Pedicularis milliana,2018,2018-07-25,article,en,true,gold,PLoS ONE,journal,1932-6203,Public Library of Science,9,47,5,Wen‐Bin Yu; Hong Wang; Min-Lu Liu; Alisa E. Grabovskaya-Borodina; Li D,https://orcid.org/0000-0002-7643-2112; https://orcid.org/0000-0003-2618-0196; https://orcid.org/0000-0003-2803-4803; https://orcid.org/0000-0002-4990-724X,Wen‐Bin Yu; Li D,https://ror.org/02rz58g17; https://ror.org/02e5hx313; https://ror.org/034t30j35,Xishuangbanna Tropical Botanical Garden; Kunming Institute of Botany; Chinese Academy of Sciences,CN,Plant and Fungal Species Descriptions; Plant and animal studies; Plant Parasitism and Resistance,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W2894628379,https://doi.org/10.1093/isd/ixy007,"Molecular Phylogeny of the Ant-Decapitating Flies, Genus Apocephalus Coquillett (Diptera: Phoridae)",2018,2018-07-01,article,en,true,bronze,Insect Systematics and Diversity,journal,2399-3421,Oxford University Press,9,55,4,Brian V. Brown; Christine C. Hayes; John M. Hash; P. Smith,https://orcid.org/0000-0001-6367-6057; https://orcid.org/0000-0003-1143-4173; https://orcid.org/0000-0001-7399-8367,Brian V. Brown,https://ror.org/00p9h0053; https://ror.org/019ts0j55; https://ror.org/01pp8nd67,"Natural History Museum of Los Angeles County; California State University, Bakersfield; Smithsonian Institution",US,Insect and Arachnid Ecology and Behavior; Insect and Pesticide Research; Forest Insect Ecology and Management,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Environmental Science",Physical Sciences; Life Sciences,
https://openalex.org/W2910529404,https://doi.org/10.1080/01647954.2018.1539121,The complete mitochondrial genome of<i>Blattisocius keegani</i>Fox (Acari: Mesostigmata) and the related phylogenetic analyses,2019,2019-01-11,article,en,false,closed,International Journal of Acarology,journal,0164-7954,Taylor & Francis,9,55,6,Lingzhi Wu; Shiyu Cheng; Liuling Guo; Weifen Mo; Bin Xia; Zhiwen Zou,https://orcid.org/0000-0002-9843-715X; https://orcid.org/0000-0002-4362-9699,Zhiwen Zou,https://ror.org/042v6xz23,Nanchang University,CN,Study of Mite Species; Insect-Plant Interactions and Control; Genomics and Phylogenetic Studies,"Agricultural and Biological Sciences; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W2926666427,https://doi.org/10.1080/23802359.2019.1591192,Complete plastid genome of<i>Apostasia shenzhenica</i>(Orchidaceae),2019,2019-01-02,article,es,true,diamond,Mitochondrial DNA Part B,journal,2380-2359,Taylor & Francis,9,12,6,Yunxia Li; LI Zhang-hai; Qinglin Hu; Junwen Zhai; Zhong‐Jian Liu; Shasha Wu,https://orcid.org/0000-0002-6175-1428; https://orcid.org/0000-0001-9729-1972; https://orcid.org/0000-0003-3466-1205; https://orcid.org/0000-0003-3652-452X; https://orcid.org/0000-0003-4390-3878; https://orcid.org/0000-0003-1050-4213,Shasha Wu,https://ror.org/04kx2sy84; https://ror.org/034t30j35; https://ror.org/05hr3ch11,Fujian Agriculture and Forestry University; Chinese Academy of Sciences; Institute of Botany,CN,Plant and Fungal Species Descriptions; Genomics and Phylogenetic Studies; Plant and animal studies,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W2972300422,https://doi.org/10.1093/mollus/eyz020,Systematics of the subfamily Aclyvolvinae (Caenogastropoda: Ovulidae) based on molecular and morphometric analyses,2019,2019-06-20,article,en,true,hybrid,Journal of Molluscan Studies,journal,0260-1230,Oxford University Press,9,42,2,Bastian T. Reijnen; Sancia E. T. van der Meij,https://orcid.org/0000-0002-3759-8945,Sancia E. T. van der Meij,https://ror.org/0566bfb96; https://ror.org/012p63287,Naturalis Biodiversity Center; University of Groningen,NL,Marine Biology and Ecology Research; Mollusks and Parasites Studies; Aquatic Invertebrate Ecology and Behavior,Earth and Planetary Sciences; Agricultural and Biological Sciences; Environmental Science,Physical Sciences; Life Sciences,
https://openalex.org/W3114629021,https://doi.org/10.3897/jhr.80.59466,"The great greenbriers gall mystery resolved? New species of Aprostocetus Westwood (Hymenoptera, Eulophidae) gall inducer and two new parasitoids (Hymenoptera, Eurytomidae) associated with Smilax L. in southern Florida, USA",2020,2020-12-29,article,en,true,gold,Journal of Hymenoptera Research,journal,1070-9428,Pensoft Publishers,9,47,3,Michael W. Gates; Y. Miles Zhang; Matthew L. Buffington,https://orcid.org/0000-0002-5760-1371; https://orcid.org/0000-0003-4801-8624; https://orcid.org/0000-0003-1900-3861,Michael W. Gates,https://ror.org/02d2m2044; https://ror.org/011nrx077,Agricultural Research Service; Systematic (Netherlands),NL; US,Hymenoptera taxonomy and phylogeny; Plant and animal studies; Lepidoptera: Biology and Taxonomy,"Agricultural and Biological Sciences; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W3201389574,https://doi.org/10.1007/s10658-021-02383-9,Lasiodiplodia species diversity associated with coconut leaf blight and stem-end rot in Northeastern Brazil,2021,2021-09-21,article,en,true,green,European Journal of Plant Pathology,journal,0929-1873,Springer Science+Business Media,9,49,10,Iwanne Lima Coelho; Tereza Cristina de Assis; Luiz Gonzaga Biones Ferraz; Moisés Thiago de Souza Freitas; Valdir de Queiroz Balbino; Willie Anderson dos Santos Vieira; Rejane Pereira Neves; Vinson P. Doyle; Marcos Paz Saraiva Câmara; Delson Laranjeira,https://orcid.org/0000-0002-0862-0664; https://orcid.org/0000-0001-5299-6610; https://orcid.org/0000-0002-4319-3952; https://orcid.org/0000-0003-4158-7453; https://orcid.org/0000-0003-4184-7366; https://orcid.org/0000-0002-2350-782X; https://orcid.org/0000-0002-7930-7886; https://orcid.org/0000-0002-1895-1766,Iwanne Lima Coelho,https://ror.org/02ksmb993; https://ror.org/002gr9f09; https://ror.org/047908t24; https://ror.org/05ect4e57,Universidade Federal Rural de Pernambuco; Instituto Agronômico de Pernambuco; Universidade Federal de Pernambuco; Louisiana State University,BR; US,Plant Pathogens and Fungal Diseases; Plant Pathogens and Resistance; Plant-Microbe Interactions and Immunity,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W3206107775,https://doi.org/10.3390/jof7100880,Morphological and Phylogenetic Appraisal of Novel and Extant Taxa of Stictidaceae from Northern Thailand,2021,2021-10-19,article,en,true,gold,Journal of Fungi,journal,2309-608X,Multidisciplinary Digital Publishing Institute,9,70,6,De-Ping Wei; Dhanushka N. Wanasinghe; Eleni Gentekaki; Vinodhini Thiyagaraja; Saisamorn Lumyong; Kevin D. Hyde,https://orcid.org/0000-0002-3740-0142; https://orcid.org/0000-0003-1759-3933; https://orcid.org/0000-0002-3306-6714; https://orcid.org/0000-0002-8091-4579; https://orcid.org/0000-0002-6485-414X; https://orcid.org/0000-0002-2191-0762,Kevin D. Hyde,https://ror.org/02e5hx313; https://ror.org/034t30j35; https://ror.org/00mwhaw71; https://ror.org/05m2fqn25; https://ror.org/01kmz4383; https://ror.org/03e4r0p06; https://ror.org/04v9gtz82; https://ror.org/000b7ms85,Kunming Institute of Botany; Chinese Academy of Sciences; Mae Fah Luang University; Chiang Mai University; World Agroforestry Centre; The Royal College Of Anesthesiologists Of Thailand; Office of the Royal Society; Zhongkai University of Agriculture and Engineering,CN; TH; KE,Plant Pathogens and Fungal Diseases; Mycorrhizal Fungi and Plant Interactions; Fungal Biology and Applications,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Medicine",Health Sciences; Life Sciences,
https://openalex.org/W3210090554,https://doi.org/10.3390/jof7110935,Antarctolichenia onofrii gen. nov. sp. nov. from Antarctic Endolithic Communities Untangles the Evolution of Rock-Inhabiting and Lichenized Fungi in Arthoniomycetes,2021,2021-11-03,article,en,true,gold,Journal of Fungi,journal,2309-608X,Multidisciplinary Digital Publishing Institute,9,80,5,Lucía Muggia; Claudia Coleine; Roberto De Carolis; Agnese Cometto; Laura Selbmann,https://orcid.org/0000-0003-0390-6169; https://orcid.org/0000-0002-9289-6179; https://orcid.org/0000-0002-8967-3329,Lucía Muggia,https://ror.org/02n742c10; https://ror.org/03svwq685,University of Trieste; Università degli Studi della Tuscia,IT,Lichen and fungal ecology; Polar Research and Ecology; Plant Pathogens and Fungal Diseases,"Agricultural and Biological Sciences; Environmental Science; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences,
https://openalex.org/W4200435507,https://doi.org/10.1093/jisesa/ieab100,Structural Features and Phylogenetic Implications of Three New Mitochondrial Genomes of Blister Beetles (Coleoptera: Meloidae),2021,2021-11-01,article,en,true,gold,Journal of Insect Science,journal,1536-2442,Oxford University Press,9,33,3,Zhicheng Zhou; Yang Liu; Xiang‐Sheng Chen,https://orcid.org/0000-0001-8750-8410; https://orcid.org/0000-0002-0367-8189; https://orcid.org/0000-0001-9801-0343,Xiang‐Sheng Chen,https://ror.org/02wmsc916,Guizhou University,CN,Beetle Biology and Toxicology Studies; Coleoptera Taxonomy and Distribution; Advanced Synthetic Organic Chemistry,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Chemistry",Physical Sciences; Life Sciences,
https://openalex.org/W4284709445,https://doi.org/10.1163/1876312x-bja10033,Phylogeography of Pholidopterini: Revising molecular clock calibration by Mid-Aegean Trench,2022,2022-06-14,article,en,false,closed,Insect Systematics & Evolution,journal,1399-560X,Brill,9,69,6,Battal Çıplak; Özgül Yahyaoğlu; Onur Uluar; Özgül Doğan; Hasan Hüseyin Başıbüyük; Ertan Mahir Korkmaz,https://orcid.org/0000-0002-7575-7257; https://orcid.org/0000-0002-5039-8024; https://orcid.org/0000-0003-0182-8654; https://orcid.org/0000-0001-6504-6139; https://orcid.org/0000-0003-0699-1354,Battal Çıplak,https://ror.org/01m59r132; https://ror.org/04f81fm77,Akdeniz University; Sivas Cumhuriyet Üniversitesi,TR,Orthoptera Research and Taxonomy; Ecology and Vegetation Dynamics Studies; Bat Biology and Ecology Studies,Agricultural and Biological Sciences; Environmental Science; Agricultural and Biological Sciences,Physical Sciences; Life Sciences,
https://openalex.org/W4308352539,https://doi.org/10.3390/ani12213004,Next-Generation Sequencing of Four Mitochondrial Genomes of Dolichovespula (Hymenoptera: Vespidae) with a Phylogenetic Analysis and Divergence Time Estimation of Vespidae,2022,2022-11-01,article,en,true,gold,Animals,journal,2076-2615,Multidisciplinary Digital Publishing Institute,9,57,9,Hang Wang; Qian Wen; Tongfei Wang; Fanrong Ran; Meng Wang; Xu‐Lei Fan; Shu‐Jun Wei; Zhong‐Hu Li; Jiang-Li Tan,https://orcid.org/0000-0001-7706-0536; https://orcid.org/0000-0002-7516-1664; https://orcid.org/0000-0002-6306-7371; https://orcid.org/0000-0002-5374-8552; https://orcid.org/0000-0002-5080-8783; https://orcid.org/0000-0001-7398-0968; https://orcid.org/0000-0001-6763-5586; https://orcid.org/0000-0002-1502-2080,Jiang-Li Tan,https://ror.org/00z3td547; https://ror.org/0111f7045; https://ror.org/04trzn023,Northwest University; Institute of Plant Protection; Beijing Academy of Agricultural and Forestry Sciences,CN,Plant and animal studies; Insect and Arachnid Ecology and Behavior; Genetic diversity and population structure,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W4311316023,https://doi.org/10.3389/fmars.2022.1050386,Species diversity and distribution of genus Pampus (Pelagiaria: Stromateidae) based on global mitochondrial data,2022,2022-12-13,article,en,true,gold,Frontiers in Marine Science,journal,2296-7745,Frontiers Media,9,61,9,Jiehong Wei; Renxie Wu; Laith A. Jawad; Yongshuang Xiao; Kar‐Hoe Loh; Ángel Herrera-Ulloa; Yajun Wang; Jing Liu; Kuidong Xu,https://orcid.org/0000-0001-6401-6747; https://orcid.org/0000-0002-4922-1707; https://orcid.org/0000-0002-8294-2944; https://orcid.org/0000-0002-1979-4555; https://orcid.org/0000-0001-8406-6485; https://orcid.org/0000-0003-2375-2945; https://orcid.org/0000-0001-7133-8891; https://orcid.org/0000-0002-5186-519X,Jing Liu; Kuidong Xu,https://ror.org/018yw5541; https://ror.org/026sv7t11; https://ror.org/05qbk4x57; https://ror.org/0462wa640; https://ror.org/01px84952; https://ror.org/00rzspn62; https://ror.org/01t466c14; https://ror.org/03et85d35,Institute of Oceanology; Qingdao National Laboratory for Marine Science and Technology; University of Chinese Academy of Sciences; Guangdong Ocean University; Unitec Institute of Technology; University of Malaya; Universidad Nacional; Ningbo University,CN; NZ; MY; CR,Ichthyology and Marine Biology; Fish Ecology and Management Studies; Identification and Quantification in Food,"Environmental Science; Environmental Science; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences,
https://openalex.org/W4313282127,https://doi.org/10.3390/d14121124,"Diversity of Endophytic Fungi in Annual Shoots of Prunus mandshurica (Rosaceae) in the South of Amur Region, Russia",2022,2022-12-15,article,en,true,gold,Diversity,journal,1424-2818,Multidisciplinary Digital Publishing Institute,9,93,6,Eduard V. Nekrasov; Л. П. Шумилова; М. М. Гомжина; А. V. Aleksandrova; Lyudmila Y. Kokaeva; Л. М. Павлова,https://orcid.org/0000-0001-9601-2230; https://orcid.org/0000-0002-2756-432X; https://orcid.org/0000-0003-2359-4780; https://orcid.org/0000-0003-1384-3552; https://orcid.org/0000-0002-3734-1445,Eduard V. Nekrasov,https://ror.org/05t43vz03; https://ror.org/03fws8b96; https://ror.org/02crntj88; https://ror.org/01e69j385; https://ror.org/010pmpe69,"Far Eastern Branch of the Russian Academy of Sciences; Amur State University; Institute of Geology and Nature Management, Far Eastern Branch of the Russian Academy of Sciences; All-Russian Institute of Plant Protection; Lomonosov Moscow State University",RU,Plant Pathogens and Fungal Diseases; Mycorrhizal Fungi and Plant Interactions; Yeasts and Rust Fungi Studies,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W4313597399,https://doi.org/10.1016/j.ijbiomac.2023.123153,Mitochondrial characteristics of the powdery mildew genus Erysiphe revealed an extraordinary evolution in protein-coding genes,2023,2023-01-05,article,en,false,closed,International Journal of Biological Macromolecules,journal,0141-8130,Elsevier BV,9,56,8,Xiaobei Ji; Ye Tian; Wenbo Liu; Chunhua Lin; Fei He; Jun Yang; Weiguo Miao; Zhigang Li,https://orcid.org/0000-0001-7819-6240; https://orcid.org/0000-0003-3627-3337; https://orcid.org/0000-0003-0978-4289; https://orcid.org/0000-0002-1165-3248; https://orcid.org/0000-0001-6085-9245; https://orcid.org/0000-0003-1624-7270; https://orcid.org/0000-0001-8314-9430,Zhigang Li,https://ror.org/03q648j11; https://ror.org/02aee5m12; https://ror.org/034t30j35; https://ror.org/04v3ywz14,Hainan University; Institute of Genetics and Developmental Biology; Chinese Academy of Sciences; China Agricultural University,CN,Plant Pathogens and Fungal Diseases; Powdery Mildew Fungal Diseases; Yeasts and Rust Fungi Studies,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Life Sciences,
https://openalex.org/W4319596237,https://doi.org/10.3390/plants12040738,Morphology and Phylogeny Reveal Three Montagnula Species from China and Thailand,2023,2023-02-07,article,en,true,gold,Plants,journal,2223-7747,Multidisciplinary Digital Publishing Institute,9,37,5,Ya-Ru Sun; Jing-Yi Zhang; Kevin D. Hyde; Yong Wang; Ruvishika S. Jayawardena,https://orcid.org/0000-0001-5549-1028; https://orcid.org/0000-0003-0606-6169; https://orcid.org/0000-0002-2191-0762; https://orcid.org/0000-0003-3831-2117; https://orcid.org/0000-0001-7702-4885,Yong Wang; Ruvishika S. Jayawardena,https://ror.org/02wmsc916; https://ror.org/00mwhaw71; https://ror.org/000b7ms85,Guizhou University; Mae Fah Luang University; Zhongkai University of Agriculture and Engineering,CN; TH,Plant Pathogens and Fungal Diseases; Plant and Fungal Species Descriptions; Mycorrhizal Fungi and Plant Interactions,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W4376484924,https://doi.org/10.55730/1300-0179.3127,"Molecular phylogenetics of Aedes aegypti (L., 1762) (Diptera: Culicidae) in Eastern Black Sea area of Turkey and possible relations with the Caucasian invasion",2023,2023-01-01,article,en,true,bronze,TURKISH JOURNAL OF ZOOLOGY,journal,1300-0179,Scientific and Technological Research Council of Turkey (TUBITAK),9,43,2,Murat Öztürk; MUHAMMET MUSTAFA AKINER,https://orcid.org/0000-0001-7022-5158,MUHAMMET MUSTAFA AKINER,,,,Mosquito-borne diseases and control; Viral Infections and Vectors; Insect Pest Control Strategies,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Life Sciences,
https://openalex.org/W4380434067,https://doi.org/10.1007/s11557-023-01899-0,Shedding light on the darkness: a new genus and four new species in the family Chaetomiaceae from Brazilian neotropical caves revealed by multi-gene phylogenetic analyses,2023,2023-06-13,article,en,false,closed,Mycological Progress,journal,1617-416X,Springer Science+Business Media,9,65,8,Thiago Oliveira Condé; Ana Flávia Leão; Yan Lucas Gomes Dutra; André Wilson Campos Rosado; Soraya de Carvalho Neves; Lúcio Mauro Soares Fraga; Maria Catarina Megumi Kasuya; Olinto Liparini Pereira,https://orcid.org/0000-0001-8614-6649; https://orcid.org/0000-0002-8218-5621; https://orcid.org/0000-0003-4781-2033; https://orcid.org/0000-0003-0645-230X; https://orcid.org/0000-0003-1906-2941; https://orcid.org/0000-0002-9539-9370; https://orcid.org/0000-0002-0274-4623,Olinto Liparini Pereira,https://ror.org/0409dgb37; https://ror.org/02gen2282,Universidade Federal de Viçosa; Universidade Federal dos Vales do Jequitinhonha e Mucuri,BR,Plant Pathogens and Fungal Diseases; Mycorrhizal Fungi and Plant Interactions; Building materials and conservation,"Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences; Earth and Planetary Sciences",Physical Sciences; Life Sciences,
https://openalex.org/W2442969646,https://doi.org/10.4172/2329-9002.1000166,"Continuous Miocene, Pliocene and Pleistocene Influences on Mitochondrial Diversification of the Capybara (Hydrochoerus Hydrochoeris; Hydrochoeridae, Rodentia): Incapacity to Determine Exclusive Hypotheses on the Origins of the Amazon and Orinoco Diversity for This Species",2016,2016-01-01,article,en,false,closed,Journal of Phylogenetics & Evolutionary Biology,journal,2329-9002,OMICS Publishing Group,8,177,2,Manuel Ruiz‐García; Kelly Luengas Villamil,https://orcid.org/0000-0003-2820-2950,Manuel Ruiz‐García,,,,Evolution and Paleontology Studies; Bat Biology and Ecology Studies; Genetic diversity and population structure,"Earth and Planetary Sciences; Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology",Physical Sciences; Life Sciences,
https://openalex.org/W2505272313,https://doi.org/10.1111/lam.12626,Characterization of European <i>Yersinia enterocolitica</i> 1A strains using restriction fragment length polymorphism and multilocus sequence analysis,2016,2016-08-26,article,en,false,closed,Letters in Applied Microbiology,journal,0266-8254,Oxford University Press,8,21,6,Anna Murros; Elina Säde; Per Johansson; Hannu Korkeala; Maria Fredriksson‐Ahomaa; Johanna Björkroth,https://orcid.org/0000-0003-4112-5670; https://orcid.org/0000-0003-0073-7654; https://orcid.org/0000-0003-0699-1290; https://orcid.org/0000-0002-6129-8854; https://orcid.org/0000-0002-7172-9945,Anna Murros,https://ror.org/040af2s02,University of Helsinki,FI,"Yersinia bacterium, plague, ectoparasites research; Escherichia coli research studies; Leprosy Research and Treatment","Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences,
https://openalex.org/W2811184702,https://doi.org/10.1139/gen-2017-0208,Horizontal transfers of LTR retrotransposons in seven species of Rosales,2018,2018-06-29,article,en,false,closed,Genome,journal,0831-2796,NRC Research Press,8,79,5,Fei Hou; Bi Ma; Youchao Xin; Lulu Kuang; Ningjia He,https://orcid.org/0000-0002-1070-6694; https://orcid.org/0000-0002-3596-8949; https://orcid.org/0000-0003-1279-5069; https://orcid.org/0000-0002-7322-7113,Fei Hou,https://ror.org/01kj4z117; https://ror.org/0478phh31,Southwest University; State Key Laboratory of Silkworm Genomic Biology,CN,Chromosomal and Genetic Variations; Genomics and Phylogenetic Studies; Plant Virus Research Studies,"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W2891277873,https://doi.org/10.4490/algae.2018.33.6.25,"Taxonomic notes on the genus Alsidium C. Agardh, including the merging of Bryothamnion Kützing (Rhodomelaceae)",2018,2018-09-15,article,en,true,diamond,ALGAE,journal,1226-2617,Korean Society of Phycology,8,45,2,Gabriela García-Soto; Juan Lopez‐Bautista,https://orcid.org/0000-0002-5178-3557,Gabriela García-Soto,https://ror.org/03xrrjk67,University of Alabama,US,Bryophyte Studies and Records; Botany and Plant Ecology Studies; Mediterranean and Iberian flora and fauna,Agricultural and Biological Sciences; Agricultural and Biological Sciences; Agricultural and Biological Sciences,Life Sciences,
https://openalex.org/W3014500426,https://doi.org/10.1080/13235818.2020.1735984,"Phylogenetic relationships of Asian freshwater Mytiloidea (Bivalvia): a morphological and genetic comparison of<i>Sinomytilus harmandi, Limnoperna fortunei</i>and<i>Septifer bilocularis</i>",2020,2020-03-29,article,en,false,closed,Molluscan Research,journal,1323-5818,Taylor & Francis,8,53,4,Brian Morton; Priscilla T.Y. Leung; Jiehong Wei; Gabriel Yeung Lee,https://orcid.org/0000-0002-0215-6602; https://orcid.org/0000-0002-0813-2994; https://orcid.org/0000-0001-6401-6747,Brian Morton,https://ror.org/02zhqgq86; https://ror.org/03q8dnn23,University of Hong Kong; City University of Hong Kong,HK,Aquatic Invertebrate Ecology and Behavior; Mollusks and Parasites Studies; Freshwater macroinvertebrate diversity and ecology,Environmental Science; Agricultural and Biological Sciences; Environmental Science,Physical Sciences; Life Sciences,
https://openalex.org/W3035312422,https://doi.org/10.1093/ve/veaa045,Epidemiological and evolutionary dynamics of influenza B virus in coastal Kenya as revealed by genomic analysis of strains sampled over a single season,2020,2020-06-03,article,en,true,gold,Virus Evolution,journal,2057-1577,University of Oxford,8,58,10,Festus M. Nyasimi; D. Collins Owuor; Joyce M. Ngoi; Alexander G. Mwihuri; Grieven P. Otieno; James R. Otieno; George Githinji; Joyce U. Nyiro; D. James Nokes; Charles N. Agoti,https://orcid.org/0000-0001-5062-758X; https://orcid.org/0000-0002-7830-5475; https://orcid.org/0000-0003-1698-609X; https://orcid.org/0000-0002-3053-1369; https://orcid.org/0000-0001-9790-2307; https://orcid.org/0000-0001-9640-7371; https://orcid.org/0000-0001-7215-6539; https://orcid.org/0000-0001-5426-1984; https://orcid.org/0000-0002-2160-567X,Festus M. Nyasimi,https://ror.org/02952pd71; https://ror.org/04r1cxt79; https://ror.org/01a77tt86,Pwani University; Kenya Medical Research Institute; University of Warwick,KE; GB,Influenza Virus Research Studies; Vibrio bacteria research studies; Bacteriophages and microbial interactions,"Medicine; Biochemistry, Genetics and Molecular Biology; Environmental Science",Health Sciences; Physical Sciences; Life Sciences,
https://openalex.org/W3035431836,https://doi.org/10.1007/s12686-020-01159-3,Identification of hybrid green peafowl using mitochondrial and nuclear markers,2020,2020-06-15,article,en,false,closed,Conservation Genetics Resources,journal,1877-7252,Springer Science+Business Media,8,53,8,Han Yu Du; Xin Yuan Zhang; Thi Dao Dinh; Yue Ma; Cheng Zong; Guang Long Li; Thomas D. Dahmer; Yanchun Xu,https://orcid.org/0000-0002-6555-6451; https://orcid.org/0000-0001-6682-4203; https://orcid.org/0000-0003-0397-4292,Han Yu Du,https://ror.org/02yxnh564; https://ror.org/02jfkxh18; https://ror.org/03f2n3n81,Northeast Forestry University; Vietnam National University of Forestry; State Forestry and Grassland Administration,CN; VN,Identification and Quantification in Food; Genetic diversity and population structure; Livestock and Poultry Management,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences,
https://openalex.org/W3156742006,https://doi.org/10.5852/ejt.2021.744.1309,"Unravelling the Potamonautes lirrangensis (Rathbun, 1904) species complex (Potamoidea: Potamonautidae), with the description of two new species",2021,2021-04-13,article,en,true,diamond,European Journal of Taxonomy,journal,2118-9773,Consortium of European Natural History Museums,8,28,4,Neil Cumberlidge; Emily C Johnson; Paul F. Clark; Martin J. Genner,https://orcid.org/0000-0002-0568-6414; https://orcid.org/0000-0001-6862-3982; https://orcid.org/0000-0003-1117-9168,Neil Cumberlidge,https://ror.org/01epvyf46; https://ror.org/039zvsn29; https://ror.org/0524sp257,Northern Michigan University; Natural History Museum; University of Bristol,US; GB,"Fish biology, ecology, and behavior; Fish Biology and Ecology Studies; Aquatic Ecosystems and Biodiversity",Environmental Science; Agricultural and Biological Sciences; Environmental Science,Physical Sciences; Life Sciences,
